objectid,x,y,date,city,country,venue,recorded,available,tour,regdates,the_geom,cartodb_id,created_at,updated_at,year
586,-77.036441,38.895128,2002-07-01 00:00:00+00,Washington,USA,Fort Reno,true,true,2002 Summer/Fall Regional Dates,1,0101000020E6100000F2CEA10C554253C0F0DDE68D93724340,586,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2002
587,-77.036434,38.895085,1995-09-16 00:00:00+00,Washington,USA,Sylvan Theater,false,false,1995 Fall USA/Canada Tour,0,0101000020E6100000999D45EF544253C0F111312592724340,587,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
588,-75.7497,39.683697,1995-04-14 00:00:00+00,Newark,USA,University of Delaware Carpenter Hall,true,false,1995 USA East Coast Tour,0,0101000020E6100000EB73B515FBEF52C0C9AF1F6283D74340,588,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
589,-75.075997,38.720998,1993-09-29 00:00:00+00,Rehoboth Beach,USA,Strand,true,false,1993 Fall USA/Canda Tour,0,0101000020E610000006668522DDC452C09F3D97A9495C4340,589,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
590,-80.143398,26.122297,1993-02-14 00:00:00+00,Fort Lauderdale,USA,Edge,true,true,1993 Winter Southern USA Tour,0,0101000020E6100000F513CE6E2D0954C01F662FDB4E1F3A40,590,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
591,-80.143398,26.122297,2000-01-18 00:00:00+00,Fort Lauderdale,USA,Chili Pepper,true,true,2000 Winter Southern USA Tour,0,0101000020E6100000F513CE6E2D0954C01F662FDB4E1F3A40,591,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2000
592,-80.143398,26.122297,1996-04-02 00:00:00+00,Fort Lauderdale,USA,Edge,true,false,1996 Southern USA Tour,0,0101000020E6100000F513CE6E2D0954C01F662FDB4E1F3A40,592,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
593,-82.324799,29.651598,1993-02-17 00:00:00+00,Gainesville,USA,Florida Theater,true,true,1993 Winter Southern USA Tour,0,0101000020E610000081B1BE81C99454C096236420CFA63D40,593,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
594,-82.324799,29.651598,2000-01-15 00:00:00+00,Gainesville,USA,Brick City,true,true,2000 Winter Southern USA Tour,0,0101000020E610000081B1BE81C99454C096236420CFA63D40,594,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2000
595,-82.324799,29.651598,1989-05-06 00:00:00+00,Gainesville,USA,American Legion Hall,false,false,1989 Spring USA Tour,0,0101000020E610000081B1BE81C99454C096236420CFA63D40,595,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
596,-82.324799,29.651598,1991-05-18 00:00:00+00,Gainesville,USA,Club Demolition,true,false,1991 Spring USA Tour,0,0101000020E610000081B1BE81C99454C096236420CFA63D40,596,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
597,-82.324799,29.651598,1990-03-16 00:00:00+00,Gainesville,USA,American Legion Hall,true,true,1990 Spring Southern USA Tour,0,0101000020E610000081B1BE81C99454C096236420CFA63D40,597,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
598,-81.655698,30.332198,1996-03-31 00:00:00+00,Jacksonville,USA,Milk Bar,true,false,1996 Southern USA Tour,0,0101000020E61000005E83BEF4F66954C0EFCB99ED0A553E40,598,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
599,-81.655698,30.332198,1993-02-12 00:00:00+00,Jacksonville,USA,Club 5,true,true,1993 Winter Southern USA Tour,0,0101000020E61000005E83BEF4F66954C0EFCB99ED0A553E40,599,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
600,-81.655698,30.332198,1991-05-14 00:00:00+00,Jacksonville,USA,Milk Bar,true,false,1991 Spring USA Tour,0,0101000020E61000005E83BEF4F66954C0EFCB99ED0A553E40,600,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
601,-80.193699,25.774296,1991-05-16 00:00:00+00,Miami,USA,Cameo Theater,true,false,1991 Spring USA Tour,0,0101000020E610000025917D90650C54C0726C3D4338C63940,601,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
602,-81.379197,28.538296,1990-03-17 00:00:00+00,Orlando,USA,Beacham Theater,true,false,1990 Spring Southern USA Tour,0,0101000020E6100000726F7EC3445854C04F9143C4CD893C40,602,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
603,-81.379197,28.538296,2000-01-16 00:00:00+00,Orlando,USA,Firestone,true,false,2000 Winter Southern USA Tour,0,0101000020E6100000726F7EC3445854C04F9143C4CD893C40,603,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2000
604,-81.379197,28.538296,1996-04-01 00:00:00+00,Orlando,USA,Firestone,true,true,1996 Southern USA Tour,0,0101000020E6100000726F7EC3445854C04F9143C4CD893C40,604,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
605,-81.379197,28.538296,1993-02-13 00:00:00+00,Orlando,USA,Edge,true,true,1993 Winter Southern USA Tour,0,0101000020E6100000726F7EC3445854C04F9143C4CD893C40,605,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
606,-81.379197,28.538296,1991-05-17 00:00:00+00,Orlando,USA,Beacham Theater,true,false,1991 Spring USA Tour,0,0101000020E6100000726F7EC3445854C04F9143C4CD893C40,606,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
607,-87.216899,30.4213,1990-03-19 00:00:00+00,Pensacola,USA,Nite Owl,true,false,1990 Spring Southern USA Tour,0,0101000020E61000003FE257ACE1CD55C007CE1951DA6B3E40,607,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
608,-87.216899,30.4213,1991-05-20 00:00:00+00,Pensacola,USA,Nite Owl,true,false,1991 Spring USA Tour,0,0101000020E61000003FE257ACE1CD55C007CE1951DA6B3E40,608,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
609,-84.280697,30.438298,2000-01-20 00:00:00+00,Tallahassee,USA,Moon,true,false,2000 Winter Southern USA Tour,0,0101000020E610000076C58CF0F61155C0F7E6374C34703E40,609,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2000
610,-82.458401,27.947497,1993-02-16 00:00:00+00,Tampa,USA,Ritz,true,true,1993 Winter Southern USA Tour,0,0101000020E610000009DD2571569D54C0E00ED4298FF23B40,610,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
611,-82.458401,27.947497,2000-01-19 00:00:00+00,Tampa,USA,Masquerade,true,false,2000 Winter Southern USA Tour,0,0101000020E610000009DD2571569D54C0E00ED4298FF23B40,611,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2000
612,-82.458401,27.947497,1996-04-03 00:00:00+00,Tampa,USA,Masquerade,true,true,1996 Southern USA Tour,0,0101000020E610000009DD2571569D54C0E00ED4298FF23B40,612,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
613,-82.458401,27.947497,1991-05-15 00:00:00+00,Tampa,USA,Ritz,true,false,1991 Spring USA Tour,0,0101000020E610000009DD2571569D54C0E00ED4298FF23B40,613,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
614,-83.3779,33.960998,1988-06-03 00:00:00+00,Athens,USA,40 Watt,false,false,1988 Spring USA Tour,0,0101000020E6100000234A7B832FD854C0BDC282FB01FB4040,614,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
615,-83.3779,33.960998,1991-05-11 00:00:00+00,Athens,USA,40 Watt,true,false,1991 Spring USA Tour,0,0101000020E6100000234A7B832FD854C0BDC282FB01FB4040,615,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
616,-83.3779,33.960998,1996-03-26 00:00:00+00,Athens,USA,40 Watt,true,false,1996 Southern USA Tour,0,0101000020E6100000234A7B832FD854C0BDC282FB01FB4040,616,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
617,-83.3779,33.960998,1993-02-19 00:00:00+00,Athens,USA,40 Watt,true,true,1993 Winter Southern USA Tour,0,0101000020E6100000234A7B832FD854C0BDC282FB01FB4040,617,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
618,-83.3779,33.960998,1999-12-18 00:00:00+00,Athens,USA,40 Watt,true,false,1999 Fall/Winter Southern USA Tour,0,0101000020E6100000234A7B832FD854C0BDC282FB01FB4040,618,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
619,-83.3779,33.960998,1989-05-03 00:00:00+00,Athens,USA,40 Watt,false,false,1989 Spring USA Tour,0,0101000020E6100000234A7B832FD854C0BDC282FB01FB4040,619,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
620,-83.3779,33.960998,1990-03-14 00:00:00+00,Athens,USA,40 Watt,true,true,1990 Spring Southern USA Tour,0,0101000020E6100000234A7B832FD854C0BDC282FB01FB4040,620,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
621,-83.3779,33.960998,1993-02-18 00:00:00+00,Athens,USA,40 Watt,true,true,1993 Winter Southern USA Tour,0,0101000020E6100000234A7B832FD854C0BDC282FB01FB4040,621,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
622,-84.387996,33.749,1999-12-17 00:00:00+00,Atlanta,USA,Masquerade,true,false,1999 Fall/Winter Southern USA Tour,0,0101000020E6100000A5BE2CEDD41855C01D5A643BDFDF4040,622,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
623,-84.387996,33.749,1988-06-04 00:00:00+00,Atlanta,USA,First Existentialist Church,false,false,1988 Spring USA Tour,0,0101000020E6100000A5BE2CEDD41855C01D5A643BDFDF4040,623,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
624,-84.387996,33.749,1996-03-28 00:00:00+00,Atlanta,USA,Masquerade,true,false,1996 Southern USA Tour,0,0101000020E6100000A5BE2CEDD41855C01D5A643BDFDF4040,624,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
625,-84.387996,33.749,1989-05-05 00:00:00+00,Atlanta,USA,Excelsior Mill,false,false,1989 Spring USA Tour,0,0101000020E6100000A5BE2CEDD41855C01D5A643BDFDF4040,625,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
626,-84.387996,33.749,1996-03-29 00:00:00+00,Atlanta,USA,Masquerade,true,true,1996 Southern USA Tour,0,0101000020E6100000A5BE2CEDD41855C01D5A643BDFDF4040,626,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
627,-84.387996,33.749,1990-03-15 00:00:00+00,Atlanta,USA,Masquerade,false,false,1990 Spring Southern USA Tour,0,0101000020E6100000A5BE2CEDD41855C01D5A643BDFDF4040,627,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
628,-84.387996,33.749,1993-02-09 00:00:00+00,Atlanta,USA,Masquerade,true,true,1993 Winter Southern USA Tour,0,0101000020E6100000A5BE2CEDD41855C01D5A643BDFDF4040,628,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
629,-84.387996,33.749,1993-02-10 00:00:00+00,Atlanta,USA,Masquerade,true,true,1993 Winter Southern USA Tour,0,0101000020E6100000A5BE2CEDD41855C01D5A643BDFDF4040,629,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
630,-84.387996,33.749,1991-05-12 00:00:00+00,Atlanta,USA,Masquerade,true,true,1991 Spring USA Tour,0,0101000020E6100000A5BE2CEDD41855C01D5A643BDFDF4040,630,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
631,-81.0998,32.083496,2000-01-14 00:00:00+00,Savannah,USA,River Rock,false,false,2000 Winter Southern USA Tour,0,0101000020E610000003098A1F634654C064AC36FFAF0A4040,631,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2000
632,-81.0998,32.083496,1996-03-30 00:00:00+00,Savannah,USA,Zoo,true,false,1996 Southern USA Tour,0,0101000020E610000003098A1F634654C064AC36FFAF0A4040,632,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
633,-81.0998,32.083496,1993-02-11 00:00:00+00,Savannah,USA,Knights of Columbus Hall,true,true,1993 Winter Southern USA Tour,0,0101000020E610000003098A1F634654C064AC36FFAF0A4040,633,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
634,-81.0998,32.083496,1991-05-13 00:00:00+00,Savannah,USA,Sun,true,false,1991 Spring USA Tour,0,0101000020E610000003098A1F634654C064AC36FFAF0A4040,634,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
635,-157.858299,21.306899,1991-11-18 00:00:00+00,Honolulu,USA,University of Hawaii,true,false,1991 Australia/New Zealand/Japan Tour,0,0101000020E610000010E6762F77BB63C0D42CD0EE904E3540,635,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
636,-157.858299,21.306899,1993-12-14 00:00:00+00,Honolulu,USA,After Dark,true,true,1993 Japan/Australia/New Zealand Tour,0,0101000020E610000010E6762F77BB63C0D42CD0EE904E3540,636,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
637,-157.858299,21.306899,1996-10-16 00:00:00+00,Honolulu,USA,Groove,true,true,1996 US/Japan/Hong Kong/Australia Tour,0,0101000020E610000010E6762F77BB63C0D42CD0EE904E3540,637,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
638,-156.469999,20.894698,1996-10-17 00:00:00+00,Maui,USA,Maui Cultural Center,true,false,1996 US/Japan/Hong Kong/Australia Tour,0,0101000020E6100000E3C4573B0A8F63C0EFCB99ED0AE53440,638,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
639,-156.469999,20.894698,1996-10-18 00:00:00+00,Maui,USA,Maui Cultural Center,true,false,1996 US/Japan/Hong Kong/Australia Tour,0,0101000020E6100000E3C4573B0A8F63C0EFCB99ED0AE53440,639,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
640,-93.619899,42.034698,1995-10-17 00:00:00+00,Ames,USA,Hunky Dory's,true,false,1995 Fall USA/Canada Tour,0,0101000020E6100000AEF4DA6CAC6757C0499EEBFB70044540,640,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
641,-93.609098,41.600495,1998-11-16 00:00:00+00,Des Moines,USA,Safari Club,true,true,1998 Fall Mid-West USA Tour,0,0101000020E6100000C7832D76FB6657C0AD342905DDCC4440,641,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1998
642,-93.609098,41.600495,1993-05-22 00:00:00+00,Des Moines,USA,Hairy Mary's,true,true,1993 Spring USA Tour,0,0101000020E6100000C7832D76FB6657C0AD342905DDCC4440,642,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
643,-91.530198,41.661095,1993-08-29 00:00:00+00,Iowa City,USA,I.M.U. Lounge / University of Iowa,true,true,1993 Fall USA/Canda Tour,0,0101000020E6100000E59997C3EEE156C04A46CEC29ED44440,643,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
644,-116.203501,43.613497,1995-10-25 00:00:00+00,Boise,USA,Bogie's,true,false,1995 Fall USA/Canada Tour,0,0101000020E610000003ED0E29060D5DC0D998D71187CE4540,644,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
645,-116.203501,43.613497,1993-05-15 00:00:00+00,Boise,USA,Boise State University Jordan Ballroom,true,false,1993 Spring USA Tour,0,0101000020E610000003ED0E29060D5DC0D998D71187CE4540,645,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
646,-89.216799,37.727297,1993-08-24 00:00:00+00,Carbondale,USA,Southern Illinois University,true,false,1993 Fall USA/Canda Tour,0,0101000020E61000008DB3E908E04D56C04DBD6E1118DD4240,646,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
647,-88.243399,40.116399,1991-06-06 00:00:00+00,Champaign,USA,Lancer Hall YMCA,true,true,1991 Spring USA Tour,0,0101000020E6100000433866D9930F56C0C0249529E60E4440,647,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
648,-88.243399,40.116399,1989-06-07 00:00:00+00,Champaign,USA,Lancer Hall YMCA,false,false,1989 Spring USA Tour,0,0101000020E6100000433866D9930F56C0C0249529E60E4440,648,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
649,-87.650099,41.849996,1989-06-10 00:00:00+00,Chicago,USA,Club Dreamerz,false,false,1989 Spring USA Tour,0,0101000020E6100000630AD6389BE955C08BDD3EABCCEC4440,649,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
650,-87.650099,41.849996,1991-08-08 00:00:00+00,Chicago,USA,Vic Theater,true,false,1991 Summer/Fall USA/Canada Tour,0,0101000020E6100000630AD6389BE955C08BDD3EABCCEC4440,650,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
651,-87.650099,41.849996,1993-05-28 00:00:00+00,Chicago,USA,Oak Theater,true,false,1993 Spring USA Tour,0,0101000020E6100000630AD6389BE955C08BDD3EABCCEC4440,651,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
652,-87.650099,41.849996,2001-06-24 00:00:00+00,Chicago,USA,Congress Theater,true,true,2001 Summer Mid-West/Canada Tour,0,0101000020E6100000630AD6389BE955C08BDD3EABCCEC4440,652,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2001
653,-87.650099,41.849996,1993-05-29 00:00:00+00,Chicago,USA,Oak Theater,true,false,1993 Spring USA Tour,0,0101000020E6100000630AD6389BE955C08BDD3EABCCEC4440,653,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
654,-87.650099,41.849996,2001-06-23 00:00:00+00,Chicago,USA,Congress Theater,true,true,2001 Summer Mid-West/Canada Tour,0,0101000020E6100000630AD6389BE955C08BDD3EABCCEC4440,654,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2001
655,-87.650099,41.849996,1998-05-08 00:00:00+00,Chicago,USA,Congress Theater,true,false,1998 Spring USA Tour,0,0101000020E6100000630AD6389BE955C08BDD3EABCCEC4440,655,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1998
656,-87.650099,41.849996,1993-09-03 00:00:00+00,Chicago,USA,Aragon Ballroom,true,false,1993 Fall USA/Canda Tour,0,0101000020E6100000630AD6389BE955C08BDD3EABCCEC4440,656,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
657,-87.650099,41.849996,1988-05-08 00:00:00+00,Chicago,USA,Club Dreamerz,false,false,1988 Spring USA Tour,0,0101000020E6100000630AD6389BE955C08BDD3EABCCEC4440,657,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
658,-87.650099,41.849996,1995-10-10 00:00:00+00,Chicago,USA,Rainbo Roller Rink,true,false,1995 Fall USA/Canada Tour,0,0101000020E6100000630AD6389BE955C08BDD3EABCCEC4440,658,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
659,-87.650099,41.849996,1990-06-14 00:00:00+00,Chicago,USA,Medusa,true,true,1990 Spring/Summer USA Tour,0,0101000020E6100000630AD6389BE955C08BDD3EABCCEC4440,659,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
660,-87.650099,41.849996,1998-05-07 00:00:00+00,Chicago,USA,Congress Theater,true,false,1998 Spring USA Tour,0,0101000020E6100000630AD6389BE955C08BDD3EABCCEC4440,660,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1998
661,-88.9906,40.514197,1993-09-01 00:00:00+00,Normal,USA,Illinois State University Student Center Ballroom,true,false,1993 Fall USA/Canda Tour,0,0101000020E6100000BADA8AFD653F56C0C5591135D1414440,661,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
662,-89.588998,40.693696,1995-10-09 00:00:00+00,Peoria,USA,Expo Gardens,true,true,1995 Fall USA/Canada Tour,0,0101000020E610000034DAAA24B26556C0DAAED007CB584440,662,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
663,-89.093998,42.271097,1989-06-08 00:00:00+00,Rockford,USA,VFW Hall,false,false,1989 Spring USA Tour,0,0101000020E6100000ECF82F10044656C09885764EB3224540,663,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
664,-85.759997,38.296698,1988-05-07 00:00:00+00,Clarksville,USA,Sports Complex,false,false,1988 Spring USA Tour,0,0101000020E6100000B80375CAA37055C0F1643733FA254340,664,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
665,-86.158001,39.768398,2001-04-20 00:00:00+00,Indianapolis,USA,Knights of Columbus Hall,true,true,2001 Spring Western USA Tour,0,0101000020E61000000FEF39B01C8A55C0E9279CDD5AE24340,665,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2001
666,-86.158001,39.768398,1993-05-30 00:00:00+00,Indianapolis,USA,City Lights,false,false,1993 Spring USA Tour,0,0101000020E61000000FEF39B01C8A55C0E9279CDD5AE24340,666,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
667,-86.158001,39.768398,1995-10-06 00:00:00+00,Indianapolis,USA,Eastwood Entertainment Center,true,false,1995 Fall USA/Canada Tour,0,0101000020E61000000FEF39B01C8A55C0E9279CDD5AE24340,667,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
668,-86.158001,39.768398,1991-06-07 00:00:00+00,Indianapolis,USA,Ritz Music Hall,true,false,1991 Spring USA Tour,0,0101000020E61000000FEF39B01C8A55C0E9279CDD5AE24340,668,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
669,-94.6275,39.114198,1993-08-28 00:00:00+00,Kansas City,USA,Memorial Hall,true,true,1993 Fall USA/Canda Tour,0,0101000020E61000005C8FC2F528A857C062A2410A9E8E4340,669,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
670,-95.235297,38.971696,1990-06-11 00:00:00+00,Lawrence,USA,Outhouse,true,false,1990 Spring/Summer USA Tour,0,0101000020E610000034F6251B0FCF57C0B7D3D688607C4340,670,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
671,-95.235297,38.971696,1989-06-04 00:00:00+00,Lawrence,USA,Outhouse,false,false,1989 Spring USA Tour,0,0101000020E610000034F6251B0FCF57C0B7D3D688607C4340,671,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
672,-95.235297,38.971696,1991-05-31 00:00:00+00,Lawrence,USA,University of Kansas Ballroom,true,false,1991 Spring USA Tour,0,0101000020E610000034F6251B0FCF57C0B7D3D688607C4340,672,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
